unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,Moirai2
T000121,1.3515720616252853,1.3076035097405083,1.133551673944687,1.1417222113241448
T000122,3.1097911102071625,2.807957156045284,2.1576054664289956,1.1217672083962906
T000123,1.173925803745346,1.1228498377856997,1.2690839694656488,0.945800493934379
T000124,0.869155519746403,0.6145827487708356,0.8467741935483871,0.604142314131542
T000125,0.8358496592370832,0.9749037987951348,1.10062893081761,1.104493431075314
T000126,1.137643884772524,1.4942765455647904,1.2736535662299853,1.4154680382563385
T000127,0.5801109497702449,0.530705038471953,0.5785280728376327,0.7506943868155664
T000128,1.1884407298340713,1.3499412648176525,1.1352295409181636,1.0020422158206375
T000129,1.0313892677355505,0.6586066868319973,0.8360922695951767,0.5302329182522139
T000130,0.9005109471386019,0.5955502330261728,0.7653858169322088,0.8600797382081833
T000131,0.9447269549938848,0.8912048467763343,0.8480949197860962,0.512811500970905
T000132,1.2044919611116127,1.1312574842518928,1.0107260726072607,1.383119491854123
T000133,2.054019803353511,2.138563222746046,2.1494708994708995,2.1962243539315685
T000134,1.1508816826995303,1.239985778258864,1.361771363893605,1.0708546295770496
T000135,0.8871579040241167,1.0693977190688386,1.1538767079758498,0.861762905939064
T000136,0.6788443896918802,0.7193194807322866,0.8540818457041444,0.7194344743282016
T000137,1.4537765677422212,1.2694423382686406,1.7943698732289337,1.2354326781543843
T000138,0.8873791448849889,1.2304288835498254,1.5456989247311828,1.1865349943919847
T000139,2.1608626703416096,1.8080914405389037,1.9637978142076504,1.6817685945437906
T000140,0.8584026870650233,0.7517138845036319,0.7687338501291989,0.8935948926349019
T000141,1.7249745339520868,2.0185051814394654,2.5468500797448166,3.2026895282751444
T000142,1.858435453826687,1.9188532028159828,1.5842618384401115,1.8330692656082253
T000143,1.198523982939114,0.8911453911630837,0.7205882352941176,0.734850212545956
T000144,1.599209912415238,1.5657038944284394,1.8867924528301887,2.2530956148351513
T000145,0.939808511100713,1.0038009069256537,0.9076354679802955,0.9812474085114076
T000146,1.5871708864364888,0.868016636319511,1.463797736648878,1.0165143654594713
T000147,0.705993203637988,0.7926341110146953,0.8968046623794211,0.8533459956750736
T000148,0.7869838427662,0.6814384305028892,0.6486451942740287,0.9522181239839956
T000149,1.1653345219172486,1.1761368131897434,1.010335698997409,1.0487041982616594
T000150,1.2828551951140799,1.3070249225464468,3.4540519669301357,2.5787702414692073
T000151,1.4795393239115844,2.239631724541085,2.273238043869112,2.4866280718614453
T000152,1.318121599515953,1.3785388736187778,1.7342342342342345,1.5866665848740586
T000153,1.7144477960914386,1.8932010498305747,1.829847908745247,1.6249761457253138
T000154,1.0989982372149485,1.0828168892003567,1.4398734177215189,1.1998470129343026
T000155,0.6267085070686469,1.4835924297249863,0.6884274474653919,0.9531762486208887
T000156,2.057294885358502,2.154891146287472,2.1473097112860895,3.0896924757269115
T000157,0.720873075177209,0.7588119977562213,1.1016187050359711,0.7380149255839469
T000158,0.7110730643875921,0.6714200959900798,0.9455527847049043,0.8630987723866603
T000159,1.0898756071847597,1.138698884656716,1.10479797979798,1.420256935787522
T000160,1.2151646591092637,2.0121762847256455,1.4538707252912437,1.44742976163214
T000161,1.131312639786666,1.2697712088441084,1.8609822119102861,1.926014376288992
T000162,0.6243457465982216,0.8318902016375457,0.9982638888888888,1.1224513451258342
T000163,1.6939136715064127,1.689880821533647,1.3565891472868217,0.6569300397350878
T000164,1.3741132583222049,1.9696660180341257,1.6203703703703705,1.815622532006466
T000165,0.8908297300577406,0.9009219608062993,1.3161559888579386,1.269468503365831
T000166,0.8354990836755481,1.2958420875529297,1.0204081632653061,0.9418941809206592
T000167,1.3190449070009977,1.3687432691673638,1.6634980988593158,1.134089422769873
T000168,0.6401446835428708,0.6241244624138175,0.7563969571230982,0.5069114364968735
T000169,1.1808750679151694,1.434222378778144,1.0446513849092647,1.497795192423386
T000170,0.9616031641406774,1.2675105212567448,1.2753485424588087,1.42947437252533
T000171,0.48238495667390324,0.6344113172849128,0.40948734311848545,0.41496210964505553
T000172,0.8113587882508146,0.8529937112268596,1.3087606837606838,1.151445111657819
T000173,0.47399140922319394,0.5781391077983908,0.5389183284525636,0.3769353986179868
T000174,0.528081251143153,0.8753071444265297,1.0416666666666667,0.6167414074852353
T000175,0.7248430737372669,0.6484526078956465,1.0428126145947927,0.963646749196404
T000176,0.9371653414021288,1.1322071166275787,0.9430862250262881,0.9794835713383527
T000177,0.7460922754297824,0.7161786490368849,1.293395714673176,0.8431405589158276
T000178,0.5106152640656824,0.6527616554803651,0.5009541984732825,0.38789993557917857
T000179,0.5568671272859537,0.7566668030539522,1.284052942688255,0.823518767267412
T000180,0.9705415622209086,0.9697955350282805,1.1802025955600066,0.8516930542094066
T000181,1.107159324078416,1.925401657580216,2.116194841376831,2.2090941817824534
T000182,2.771977311242182,2.5470965202301623,3.7700555449553734,3.267635734215366
T000183,1.098974364745316,0.9259342986730728,1.0922572918134423,1.309812245219575
T000184,1.51721009648931,1.726249429985568,1.7248986816601792,2.072357032667476
T000185,1.5576510735007472,2.04703062847483,2.802874144454647,2.072085091530063
T000186,0.8867404950879241,0.8876696333369203,1.4180757649671134,1.2029778720797255
T000187,0.8115115420879409,1.154355007735793,1.133151364882471,1.0184268374604475
T000188,0.9677439712746901,0.9627322811468113,1.4549694812071288,1.3904370482131074
T000189,1.8599481267065052,2.140184968270412,2.305323257915345,1.6353707498079206
T000190,0.8451073589260377,0.8119510659591891,1.4386796576077197,0.7868264876572125
T000191,0.535121412457007,0.4797728931349356,0.5448524789321931,0.7780518249678959
T000192,2.326665468913906,2.499957372139136,1.7814465408805034,2.153581746672929
T000193,0.9600700515045321,0.9422729322753429,0.8418453935098845,1.0634574044955751
T000194,1.1686573535004734,1.0717344882085387,1.5575769339356293,0.9977313540153712
T000195,0.7327358849001387,0.6601603976470951,0.6162176877975578,1.0991906166272967
T000196,1.1937727055963043,1.3798313503420645,1.2130130898513252,0.9647524917313209
T000197,1.2678047320237136,1.4400847304467919,1.5254976799880258,1.2044757399368458
T000198,0.8350133629047866,1.0928796412709132,1.8101362708608477,0.9451093981712287
T000199,0.5955389689789911,0.7160050709849546,1.3114120235552966,0.5457466909015695
T000200,0.603164314443072,0.7311976755621237,0.770713418997542,0.45297923831396303
T000201,1.2571577703414003,1.4704113411501654,1.6569359806041541,1.599189672813168
T000202,1.5842246039692838,1.5712496817688832,1.8154556251349598,2.1365874996197656
T000203,1.2011257313790822,1.3587385830169016,1.6271644764931923,1.8100020633351672
T000204,0.9117358308289515,0.918832436128166,1.953619805441207,1.535060858267572
T000205,1.2688006247434673,1.276153651523436,1.1911040458824262,1.2635442397145737
T000206,0.9272409715552723,0.7495829383674396,0.6721511937624097,0.9646323660025152
T000207,0.5252721062306333,0.4764186305601905,0.5528711756483926,0.6769975838725185
T000208,2.053170711420973,2.1181192693303332,1.2082621144655048,1.930476904322923
T000209,1.249246926601224,1.257760041465793,1.1402102924718969,1.2646117597232474
T000210,0.9622292755194485,0.8995841187153508,1.32695126240913,0.8821665545358972
T000211,0.6590593352807247,0.5794867910993549,0.5507805951968531,0.9361645730900294
T000212,0.8012094958922893,0.8155236944974505,1.0806776410656453,0.8401711760628401
T000213,2.4343776091969085,2.2907298265080027,2.039784603393914,2.432266518612464
T000214,1.3935706556670369,1.352969897832802,1.6935914084161021,1.3357806675172958
T000215,1.2682160306500905,1.223890326609984,1.4165382798216963,1.1160293071008116
T000216,1.0719119364582326,1.085356089639636,1.1887500103434865,1.0837624479550239
T000217,0.6433938402880621,0.6451569806758893,0.8296560529721098,0.4573769117123079
T000218,1.8507309352989207,1.844707706007305,2.173054527305245,1.4957099333532549
T000219,0.7067244800202083,0.7468280931146777,1.2402374780500043,0.7970272165166563
T000220,1.064748264893161,0.9721167035546966,1.5488989525356933,1.184875009977002
T000221,0.8050120162850812,0.8915370905999646,0.9414381113561797,0.7527775237935118
T000222,0.7420576322606277,1.0083306129626375,1.1824158604714539,0.8324117829266733
T000223,0.6676672331050896,1.1464575836471098,1.2318066157760814,0.7007745745938225
T000224,1.0335460359113453,1.1194775006669566,1.7700890039136474,1.1516280950221913
T000225,0.6506530085468529,0.8254354178497301,1.1726971260132646,0.8177250348669514
T000226,0.7932197567541918,0.6414754465511193,0.6559841236285873,0.8627824991797279
T000227,1.3787742138447479,1.4171992724811229,1.3175769843376692,1.8231203953319606
T000228,1.3474305198611323,1.4911457387586167,1.735973757352466,1.5464233542434864
T000229,1.6741477257126425,1.6680066315716144,1.569624137049348,1.8947332668475134
T000230,0.868951214109642,0.6627809570978155,0.6509894805709958,0.8760773764531748
T000231,3.713913861059715,5.5565330046710795,5.320191896250946,5.941135387115748
T000232,2.5958124122158877,2.801154193656623,3.1713973799126642,3.6276869461526
T000233,2.5643706990646296,2.2303728881834686,2.5445272781646517,2.3771652956359715
T000234,0.9961965675779588,1.0689285263201211,1.1690322267049045,1.2972766003066112
T000235,1.923251171290581,2.2499993066409796,2.8433774552185187,3.65964300647777
T000236,0.6598223440268014,0.8631579920377593,0.6880232376183397,0.4979707283776333
T000237,1.758209023020821,1.4913305023335686,1.3690583732235655,1.3072090588736098
T000238,1.5632146641400295,1.239120469985459,1.8668402549851941,1.3873197094153544
T000239,0.8601399368416547,0.8038650364789519,0.8611711868479711,0.98773766785682
T000240,0.6135618816139913,0.6374566008602751,0.6779833329526649,0.6001371514426446
T000241,0.803693652222659,0.8486807103121118,0.8222576523400839,1.0013301032438477
T000242,1.2380744067443554,1.1649998040710925,2.480032887009631,1.7444138122551425
T000243,1.8308654708656054,1.6400391054214578,2.163737499260311,1.623683117474245
T000244,1.2550698002889564,1.1953811212254881,1.5424466255185674,1.4756516739628063
T000245,0.7775061290123652,0.7835078769659173,0.7993518647577706,1.0566080270784188
T000246,1.0864633168819784,0.9163796309206673,0.905922419584134,1.0400829413814283
T000247,1.1210584024851877,1.193104683498534,1.8484559422059423,1.1289723314402498
T000248,1.0631075747528285,1.0707104089383772,1.2863015823766677,1.1167276952342886
T000249,1.6944545294227051,1.5582953829105917,1.7582134923418682,1.5867766441970517
T000250,1.465985387808277,0.8981836318316694,0.9633521633072282,1.1438752846687839
T000251,0.6119245066901018,0.5686518153980277,0.6808894230769231,0.8791339319805767
T000252,1.2492666965088088,1.197536378013586,1.5128310916742307,1.3417806533295995
T000253,2.379319343499363,2.404038814589915,3.3467644473742033,2.6425784053815065
T000254,1.4501807991677862,1.542970457778869,1.3975490598571312,1.664643091974964
T000255,0.7405902890980689,0.7783490143263618,0.8081511293189795,0.9852178466880591
T000256,1.1466171398527583,1.1796590845571235,1.0232719575756197,1.0265794375441082
T000257,1.4356162168021813,1.3201127725871837,1.5829617683331754,1.0164542936891976
T000258,1.1519577566154646,1.2274777412993112,1.1776446788679884,1.2798153887439878
T000259,3.1732128479843182,3.239493693735935,2.3931789246890607,2.2153018637229316
T000260,1.2882720581884304,1.9922959802419673,2.0434518013631937,2.5571419385166356
T000261,1.588681575504951,1.7549045671211623,1.8232080419580419,1.7082680912760946
T000262,3.2777454038833027,3.183156632353475,3.5990634005763695,3.8889733685829495
T000263,1.7987147942233683,1.923050827439886,1.4432566731584375,1.430531108784968
T000264,1.187395128396162,1.22439338531005,1.617759730309531,1.3234002574250772
T000265,2.451356922045547,2.418081843295784,2.863983506633202,2.92502273171125
T000266,0.8941636445482831,0.8193331463439233,1.6242351763266214,0.842187165975279
T000267,2.2834578358525888,2.0043421608134904,2.385234644380808,2.3226054997901455
T000268,1.916000197924732,2.047757444399328,2.5821117484597407,2.1506906507643477
T000269,0.7921674892917068,0.7592666803275233,0.6451413904899136,0.8747380325361357
T000270,1.703808459177755,1.416965755611509,1.902167626843428,1.5143131561825744
T000271,1.7280633052863497,1.7443544111669216,1.7068062400052217,1.576573922006118
T000272,2.164264636360483,2.1330854168039415,2.2504690275771613,2.41452451670687
T000273,0.9426882659444658,0.9740787074236101,0.9255610912166821,1.0137902894940258
T000274,0.5307177951124789,0.5357913051283804,0.6062181374434429,0.6172758471832378
T000275,1.8385590980360775,1.5779316273880113,1.680475042714181,1.4743003975568179
T000276,2.093058931900957,2.1063172295044614,1.681999424384511,1.8055754920264044
T000277,1.1433865220757304,1.107516340473422,0.8997730593465353,1.3147929295563485
T000278,0.6463457947494679,0.641994843655233,0.6538341584941916,0.7228056376949652
T000279,1.9040856459367905,1.9402007195766529,1.073736796845141,1.135572347915685
T000280,1.099463705420798,1.071178831694589,1.0038060418831294,1.0424028292314131
T000281,1.5810067867952677,1.6230635219338332,1.4828173374613003,1.4336683638895058
T000282,1.6161830435199782,1.5407093210911302,1.5228212062455353,1.4698152114863494
T000283,1.7776498601824282,1.7782681642312892,1.0999054309646041,0.7932614416922791
T000284,1.0995302303870667,1.1144262834192311,1.3993530499075784,1.022335064829828
T000285,1.2113090158052982,0.8380003131767286,1.800585115581945,1.285288167232092
T000286,0.7275104943128428,1.0617313334994436,1.0307735636500186,0.9004957205542844
T000287,0.8662771418952103,1.164490955073513,1.1128319761562617,0.869626561883119
T000288,0.6653696516992512,0.7180142106623014,0.9402604376426366,1.2959458318378592
T000289,2.411591646988764,3.0980954274047936,2.4941847560704935,3.19298383958564
T000290,2.6628980895696,2.6137991188784153,2.8278452007128916,2.6672626269710475
T000291,2.276410046540251,2.6136914326696,1.5056995786898613,1.5597870119825332
T000292,1.9293674391911866,1.8575646948430293,1.3060712327731252,1.1107463658183887
T000293,1.1830346550314503,1.1470029775383979,0.934483958940751,1.084395887626564
T000294,1.468458562755797,1.5308302720580427,1.5078799297298673,1.354816864011341
T000295,1.5088638341637797,1.4131568866447326,1.3748621056220791,1.3115378932110093
T000296,1.7324567669448503,1.6917086886937656,1.1297561409587669,0.7479079190354211
T000297,0.5445337611265674,0.534275651091571,0.5314196261509105,1.3130830271387732
T000298,2.2048200018105124,2.106975106228523,2.2194904313487243,1.9189812421509012
T000299,1.2814764709770574,1.4723357783283277,1.4674190943954786,1.5995658482339385
T000300,1.5000320550440014,1.396761210882717,2.0548005048053586,1.8452669957831884
T000301,0.42752644596237543,0.42752644596237543,0.44830037891254626,1.2802857154059346
T000302,1.424003711667257,1.0799459221948693,1.4282340326880723,1.6067645392523477
T000303,1.6557954511959185,1.628361261731762,1.8890911573294498,1.4879964594901116
T000304,0.8010829254619819,0.9701719622745463,0.7775368331070549,1.2145737648825485
T000305,0.5633540744150581,0.6173469242979824,0.7186539740868629,0.7179008571136424
T000306,1.2241356872081228,1.3245990962158802,1.264049311417148,1.2973589541981632
T000307,1.5511312958962045,1.9371036409203897,2.2282705807275045,1.5616914102813582
T000308,0.5945390579229387,0.5900256621169996,0.8064296094190219,0.44832458310557305
T000309,1.5567884712013076,1.7056012600365387,2.344061545264512,1.3307117254217637
T000310,1.2378308337977482,1.255616562979653,2.003881267392472,1.6376690534224694
T000311,1.883201096446982,1.893338266062253,2.083347607628183,1.8545336375378632
T000312,1.8186673114308058,1.793462679640485,1.5783794145505392,1.9311204665697916
T000313,1.131125920628965,1.1250213280233807,1.690501095835824,1.3127158406592894
T000314,2.5500963913369294,2.6104512328988085,2.8874190377052975,2.407817915140576
T000315,2.2713710522135386,2.48582553917749,2.521847913501921,2.6257839231854967
T000316,0.76102855488711,0.7647798386014523,0.8978894779771615,0.677769590474264
T000317,1.017164036787997,1.038787416037498,1.228123006491801,1.322491885260429
T000318,1.2944169868492614,1.273683929578854,1.5270271720467032,1.6542935702171955
T000319,0.9650843834167763,0.9515581839107793,1.1399927756449677,1.0535457957663452
T000320,1.0434317160128574,1.3361672766499055,1.2734785974418974,1.3534873232603823
T000321,1.267884759942346,1.4411457816219932,1.467303038764019,1.3925723261773055
T000322,1.846892374648184,1.8846625459067812,1.8401512234770705,2.0162741029858178
T000323,0.6234271617817236,0.6824634556599524,1.0558367136078373,1.0501490560403448
T000324,1.4294198070609736,1.4294198070609736,1.2406519680206565,0.5888209305136953
T000325,1.0441597170785444,1.1407303151559016,0.9703875689733947,1.0821705767464245
T000326,1.3373527443151743,1.3392966568765852,1.439047626277195,1.2570639425005479
T000327,1.4276617941126764,1.3495829741716012,1.3850022069487358,1.35733639653179
T000328,1.2605559020590342,0.862879550882409,1.180786657292399,0.44949365375507777
T000329,0.8195002329505594,0.9525931085981476,1.1113040817795694,1.0734398021921812
T000330,2.1379318561210376,2.1300739392171018,2.5574670903313668,2.467982903340704
T000331,1.7083162334511086,1.6628621738777858,2.3222895252080273,1.484735303571629
T000332,2.4567227649172985,2.667903525816232,2.3468423275953114,2.716069882693317
T000333,1.4868321834515614,1.5296855347845404,1.6213855352945203,1.8070849793802386
T000334,1.2081291696157501,1.1309733017766959,1.2757866960734119,1.4433973255612944
T000335,1.0994480433272336,1.2004709082133018,1.4554087620929084,1.3435901535343158
T000336,2.198199016879228,2.1571388035228396,2.1470793171524796,1.9474792191040242
T000337,0.6332083969138222,0.7029825103367687,1.106865671641791,0.618450241289817
T000338,1.1942918843076773,1.0203606225209159,0.8963505253903797,1.1813438395192513
T000339,0.4966413461170932,0.5765445778659616,0.46708895904243836,0.5492864959041153
T000340,1.144604805722163,1.195211589906204,1.4285416121005763,1.2678826198707769
T000341,1.3347624980377926,1.3514422854116797,1.7273189258585642,1.470828159351729
T000342,0.9825405822125853,0.7141979475886399,0.7040863962699636,0.7123988210207142
T000343,0.8845794372004638,0.6979651723451453,0.8411487648395363,0.7841162138712543
T000344,0.7145782717963933,0.727289410890044,0.7785386769338468,1.022837520782289
T000345,1.35397346573692,1.4627214319591533,1.735442569949612,1.5497381029298118
T000346,1.5506234234493323,1.6374144867234879,1.9640588556399188,1.5222353685121668
T000347,0.8509787236697407,0.8698521096329788,0.8854614078031108,0.9174180031728121
T000348,0.8918052109205903,0.8156724646881389,0.9807562282955516,0.859840437604701
T000349,0.5964836160378143,0.7512704664621724,0.9210423477471696,0.4648703463421668
T000350,0.8331135939902721,0.7937112490251538,1.1464886816303002,1.1146045341051998
T000351,0.9717685362767201,0.9787979827447196,1.0484628446383812,1.038491086776166
T000352,1.063343784909684,0.9733122675385435,0.9299136550295644,1.036554505239067
T000353,0.60524289345512,0.6243724138933899,1.0192671762153578,0.49624708422641367
T000354,1.6127210637837328,1.471563839876005,1.4626294536140136,1.6880640738333144
